city,year,month,sales,volume,median,listings,inventory,date
Odessa,2002,3,NA,NA,NA,NA,NA,2002.16666666667
Odessa,2002,4,NA,NA,NA,NA,NA,2002.25
Odessa,2002,5,NA,NA,NA,NA,NA,2002.33333333333
Odessa,2002,6,NA,NA,NA,NA,NA,2002.41666666667
Odessa,2002,7,NA,NA,NA,NA,NA,2002.5
Odessa,2002,8,NA,NA,NA,NA,NA,2002.58333333333
Odessa,2002,9,NA,NA,NA,NA,NA,2002.66666666667
Odessa,2002,10,NA,NA,NA,NA,NA,2002.75
Odessa,2002,11,NA,NA,NA,NA,NA,2002.83333333333
Odessa,2002,12,NA,NA,NA,NA,NA,2002.91666666667
Odessa,2003,1,NA,NA,NA,NA,NA,2003
Odessa,2003,2,NA,NA,NA,NA,NA,2003.08333333333
Odessa,2003,3,NA,NA,NA,NA,NA,2003.16666666667
Odessa,2003,4,NA,NA,NA,NA,NA,2003.25
Odessa,2003,5,NA,NA,NA,NA,NA,2003.33333333333
Odessa,2003,6,NA,NA,NA,NA,NA,2003.41666666667
Odessa,2003,7,NA,NA,NA,NA,NA,2003.5
Odessa,2003,8,NA,NA,NA,NA,NA,2003.58333333333
Odessa,2003,9,NA,NA,NA,NA,NA,2003.66666666667
Odessa,2003,10,NA,NA,NA,NA,NA,2003.75
Odessa,2003,11,NA,NA,NA,NA,NA,2003.83333333333
Odessa,2003,12,NA,NA,NA,NA,NA,2003.91666666667
Odessa,2004,1,NA,NA,NA,NA,NA,2004
Odessa,2004,2,NA,NA,NA,NA,NA,2004.08333333333
Odessa,2004,3,NA,NA,NA,NA,NA,2004.16666666667
Odessa,2004,4,NA,NA,NA,NA,NA,2004.25
Odessa,2004,5,NA,NA,NA,NA,NA,2004.33333333333
Odessa,2004,6,NA,NA,NA,NA,NA,2004.41666666667
Odessa,2004,7,NA,NA,NA,NA,NA,2004.5
Odessa,2004,8,NA,NA,NA,NA,NA,2004.58333333333
Odessa,2004,9,NA,NA,NA,NA,NA,2004.66666666667
Odessa,2004,10,NA,NA,NA,NA,NA,2004.75
Odessa,2004,11,NA,NA,NA,NA,NA,2004.83333333333
Odessa,2004,12,NA,NA,NA,NA,NA,2004.91666666667
Odessa,2005,1,NA,NA,NA,NA,NA,2005
Odessa,2005,2,NA,NA,NA,NA,NA,2005.08333333333
Odessa,2005,3,NA,NA,NA,NA,NA,2005.16666666667
Odessa,2005,4,NA,NA,NA,NA,NA,2005.25
Odessa,2005,5,NA,NA,NA,NA,NA,2005.33333333333
Odessa,2005,6,NA,NA,NA,NA,NA,2005.41666666667
Odessa,2005,7,NA,NA,NA,NA,NA,2005.5
Odessa,2005,8,NA,NA,NA,NA,NA,2005.58333333333
Odessa,2005,9,NA,NA,NA,NA,NA,2005.66666666667
Odessa,2005,10,NA,NA,NA,NA,NA,2005.75
Odessa,2005,11,NA,NA,NA,NA,NA,2005.83333333333
Odessa,2005,12,NA,NA,NA,NA,NA,2005.91666666667
Odessa,2006,1,88,6685000,62900,NA,NA,2006
Odessa,2006,2,135,11565000,71600,NA,NA,2006.08333333333
Odessa,2006,3,123,11535000,78500,NA,NA,2006.16666666667
Odessa,2006,4,102,11005000,81000,NA,NA,2006.25
Odessa,2006,5,113,11255000,81400,NA,NA,2006.33333333333
Odessa,2006,6,144,17065000,91200,NA,NA,2006.41666666667
Odessa,2006,7,142,14770000,86200,164,NA,2006.5
Odessa,2006,8,168,19830000,101400,NA,NA,2006.58333333333
Odessa,2006,9,156,17830000,91800,NA,NA,2006.66666666667
Odessa,2006,10,137,15260000,89000,NA,NA,2006.75
Odessa,2006,11,132,15855000,101300,NA,NA,2006.83333333333
Odessa,2006,12,103,14845000,116700,NA,NA,2006.91666666667
Odessa,2007,1,84,9950000,105700,NA,NA,2007
Odessa,2007,2,116,14590000,105500,NA,NA,2007.08333333333
Odessa,2007,3,110,13465000,98300,NA,NA,2007.16666666667
Odessa,2007,4,112,14140000,109200,NA,NA,2007.25
Odessa,2007,5,125,15920000,110000,NA,NA,2007.33333333333
Odessa,2007,6,142,2.2e+07,123000,NA,NA,2007.41666666667
Odessa,2007,7,122,16940000,126000,NA,NA,2007.5
Odessa,2007,8,144,19300000,122100,NA,NA,2007.58333333333
Odessa,2007,9,106,15035000,121300,NA,NA,2007.66666666667
Odessa,2007,10,112,14995000,103300,NA,NA,2007.75
Odessa,2007,11,98,12415000,112500,NA,NA,2007.83333333333
Odessa,2007,12,79,11220000,121100,NA,NA,2007.91666666667
Odessa,2008,1,83,11230000,112900,NA,NA,2008
Odessa,2008,2,108,12865000,104600,NA,NA,2008.08333333333
Odessa,2008,3,126,17035000,120000,NA,NA,2008.16666666667
Odessa,2008,4,142,20020000,118800,NA,NA,2008.25
Odessa,2008,5,109,16205000,119500,NA,NA,2008.33333333333
Odessa,2008,6,116,19820000,143300,NA,NA,2008.41666666667
Odessa,2008,7,131,19280000,127500,NA,NA,2008.5
Odessa,2008,8,150,23100000,136700,91,0.8,2008.58333333333
Odessa,2008,9,117,15375000,121600,NA,NA,2008.66666666667
Odessa,2008,10,121,18275000,126400,NA,NA,2008.75
Odessa,2008,11,78,11135000,116700,NA,NA,2008.83333333333
Odessa,2008,12,64,9550000,110000,NA,NA,2008.91666666667
Odessa,2009,1,37,5985000,135700,366,3.4,2009
Odessa,2009,2,53,7670000,130000,389,3.8,2009.08333333333
Odessa,2009,3,80,11971850,136400,406,4.1,2009.16666666667
Odessa,2009,4,63,8321511,128800,407,4.4,2009.25
Odessa,2009,5,71,12500000,144300,432,4.8,2009.33333333333
Odessa,2009,6,70,9724500,133300,438,5.1,2009.41666666667
Odessa,2009,7,82,11762650,137800,477,5.8,2009.5
Odessa,2009,8,64,7843402,113300,486,6.5,2009.58333333333
Odessa,2009,9,77,10661256,127800,448,6.3,2009.66666666667
Odessa,2009,10,88,13209052,130000,454,6.6,2009.75
Odessa,2009,11,88,12226635,118500,472,6.8,2009.83333333333
Odessa,2009,12,74,11918700,138200,480,6.8,2009.91666666667
Odessa,2010,1,32,4096350,117500,435,6.2,2010
Odessa,2010,2,67,9378145,123100,424,5.9,2010.08333333333
Odessa,2010,3,120,16696599,120000,635,8.5,2010.16666666667
Odessa,2010,4,114,15438258,117800,393,5,2010.25
Odessa,2010,5,93,12987098,126900,410,5.1,2010.33333333333
Odessa,2010,6,131,17835807,125300,678,7.9,2010.41666666667
Odessa,2010,7,67,9988644,138800,406,4.8,2010.5
Odessa,2010,8,86,14390896,150000,395,4.6,2010.58333333333
Odessa,2010,9,74,10849880,132900,388,4.5,2010.66666666667
Odessa,2010,10,71,8894488,113000,363,4.3,2010.75
Odessa,2010,11,48,7977157,155000,347,4.3,2010.83333333333
Odessa,2010,12,68,9443392,128900,328,4.1,2010.91666666667
Odessa,2011,1,50,7779640,136700,331,4,2011
Odessa,2011,2,50,7682820,137500,301,3.7,2011.08333333333
Odessa,2011,3,142,23826897,146700,537,6.5,2011.16666666667
Odessa,2011,4,113,15588194,136300,504,6.1,2011.25
Odessa,2011,5,99,14913137,142700,247,3,2011.33333333333
Odessa,2011,6,90,14833916,144000,477,6,2011.41666666667
Odessa,2011,7,84,13323065,144000,318,3.9,2011.5
Odessa,2011,8,89,13056442,142500,349,4.3,2011.58333333333
Odessa,2011,9,81,12966145,141100,337,4.1,2011.66666666667
Odessa,2011,10,84,12970870,148300,327,3.9,2011.75
Odessa,2011,11,81,10745741,125000,299,3.5,2011.83333333333
Odessa,2011,12,95,13416501,129300,437,5,2011.91666666667
Odessa,2012,1,78,12343660,152000,215,2.4,2012
Odessa,2012,2,87,14883395,142500,224,2.4,2012.08333333333
Odessa,2012,3,102,16124666,138300,153,1.7,2012.16666666667
Odessa,2012,4,92,14786168,135400,182,2.1,2012.25
Odessa,2012,5,97,16195269,156400,171,1.9,2012.33333333333
Odessa,2012,6,103,17788913,156200,189,2.1,2012.41666666667
Odessa,2012,7,93,14349580,142700,217,2.4,2012.5
Odessa,2012,8,116,20801995,158800,217,2.3,2012.58333333333
Odessa,2012,9,98,16687488,155700,245,2.6,2012.66666666667
Odessa,2012,10,87,14214959,155000,255,2.7,2012.75
Odessa,2012,11,93,14608104,150500,254,2.7,2012.83333333333
Odessa,2012,12,68,12330563,158000,254,2.7,2012.91666666667
Odessa,2013,1,68,12857497,163300,234,2.5,2013
Odessa,2013,2,69,10818019,150800,186,2.1,2013.08333333333
Odessa,2013,3,105,18319444,152700,188,2.1,2013.16666666667
Odessa,2013,4,124,21290243,154000,157,1.7,2013.25
Odessa,2013,5,110,20169007,167300,178,1.9,2013.33333333333
Odessa,2013,6,116,21850259,158800,187,2,2013.41666666667
Odessa,2013,7,113,21364160,162500,234,2.4,2013.5
Odessa,2013,8,127,23643112,170000,268,2.7,2013.58333333333
Odessa,2013,9,87,16191809,182000,266,2.7,2013.66666666667
Odessa,2013,10,102,20018201,160000,269,2.7,2013.75
Odessa,2013,11,69,12466181,155700,272,2.8,2013.83333333333
Odessa,2013,12,101,17951420,164700,261,2.6,2013.91666666667
Odessa,2014,1,76,11845438,148600,252,2.5,2014
Odessa,2014,2,68,11694948,157100,226,2.3,2014.08333333333
Odessa,2014,3,101,18750631,163000,223,2.2,2014.16666666667
Odessa,2014,4,107,19271967,162700,440,4.5,2014.25
Odessa,2014,5,118,23408926,180000,203,2.1,2014.33333333333
Odessa,2014,6,144,28868505,176500,218,2.2,2014.41666666667
Odessa,2014,7,122,24153289,178000,217,2.1,2014.5
Odessa,2014,8,109,20220361,171800,236,2.4,2014.58333333333
Odessa,2014,9,104,20753162,185000,270,2.7,2014.66666666667
Odessa,2014,10,97,18483233,170600,270,2.7,2014.75
Odessa,2014,11,100,23105610,194000,250,2.4,2014.83333333333
Odessa,2014,12,102,20194467,175300,254,2.4,2014.91666666667
Odessa,2015,1,63,10040640,156200,308,3,2015
Odessa,2015,2,64,11056684,165000,271,2.6,2015.08333333333
Odessa,2015,3,91,18205774,187300,286,2.8,2015.16666666667
Odessa,2015,4,114,21432781,174700,289,2.8,2015.25
Odessa,2015,5,96,21270988,188000,247,2.5,2015.33333333333
Odessa,2015,6,107,20320574,176800,245,2.5,2015.41666666667
Odessa,2015,7,130,25021910,184800,282,2.9,2015.5
Paris,2000,1,19,1440000,71700,286,7.5,2000
Paris,2000,2,31,2605000,69400,287,7.5,2000.08333333333
Paris,2000,3,37,2590000,66200,285,7.5,2000.16666666667
Paris,2000,4,41,3340000,66200,273,7,2000.25
Paris,2000,5,55,3815000,58600,280,7,2000.33333333333
Paris,2000,6,39,3295000,79200,273,6.9,2000.41666666667
Paris,2000,7,39,3400000,71200,300,7.7,2000.5
Paris,2000,8,61,4185200,70000,319,7.9,2000.58333333333
Paris,2000,9,41,3490000,75000,315,7.9,2000.66666666667
Paris,2000,10,35,2535000,72100,343,8.6,2000.75
Paris,2000,11,28,1607140,57000,336,8.7,2000.83333333333
Paris,2000,12,37,3130000,76200,299,7.7,2000.91666666667
Paris,2001,1,28,2455000,56000,322,8.2,2001
Paris,2001,2,28,2200000,72500,338,8.6,2001.08333333333
Paris,2001,3,41,3400000,67500,333,8.4,2001.16666666667
Paris,2001,4,43,3445000,65000,350,8.8,2001.25
Paris,2001,5,45,3430000,69000,280,7.2,2001.33333333333
Paris,2001,6,42,3300000,70000,273,7,2001.41666666667
Paris,2001,7,41,3810000,79300,300,7.7,2001.5
Paris,2001,8,35,2855000,68800,319,8.6,2001.58333333333
Paris,2001,9,44,3635000,71700,315,8.5,2001.66666666667
Paris,2001,10,33,2700000,77500,343,9.2,2001.75
Paris,2001,11,32,3110000,70000,364,9.7,2001.83333333333
Paris,2001,12,22,1830000,80000,345,9.5,2001.91666666667
Paris,2002,1,40,4060000,80000,348,9.4,2002
Paris,2002,2,30,2520000,76200,255,6.8,2002.08333333333
Paris,2002,3,32,3470000,80000,353,9.6,2002.16666666667
Paris,2002,4,43,3905000,79400,332,9.1,2002.25
Paris,2002,5,50,3820000,66200,337,9.1,2002.33333333333
Paris,2002,6,49,4280000,72500,327,8.7,2002.41666666667
Paris,2002,7,35,3195000,78300,328,8.8,2002.5
Paris,2002,8,41,2970000,72500,367,9.8,2002.58333333333
Paris,2002,9,33,2590000,68100,391,10.7,2002.66666666667
Paris,2002,10,30,2740000,77500,392,10.8,2002.75
Paris,2002,11,28,1565000,58300,370,10.3,2002.83333333333
Paris,2002,12,32,2420000,55000,365,9.9,2002.91666666667
Paris,2003,1,36,3425000,82000,366,10,2003
Paris,2003,2,39,2920000,67500,356,9.5,2003.08333333333
Paris,2003,3,34,3025000,76000,381,10.2,2003.16666666667
Paris,2003,4,34,3260000,80000,423,11.5,2003.25
Paris,2003,5,42,3080000,67800,409,11.3,2003.33333333333
Paris,2003,6,35,3760000,85000,435,12.5,2003.41666666667
Paris,2003,7,47,4235000,81700,459,12.8,2003.5
Paris,2003,8,51,5070000,93800,447,12.2,2003.58333333333
Paris,2003,9,43,4175000,84200,436,11.6,2003.66666666667
Paris,2003,10,44,3920000,76000,431,11.1,2003.75
Paris,2003,11,32,2785000,80000,399,10.2,2003.83333333333
Paris,2003,12,26,2495000,85000,405,10.5,2003.91666666667
Paris,2004,1,37,3525000,73800,410,10.6,2004
Paris,2004,2,36,2365000,60000,433,11.3,2004.08333333333
Paris,2004,3,32,2260000,68800,415,10.8,2004.16666666667
Paris,2004,4,48,3470000,64300,423,10.7,2004.25
Paris,2004,5,54,5405000,85000,422,10.4,2004.33333333333
Paris,2004,6,49,5940000,108800,401,9.6,2004.41666666667
Paris,2004,7,42,3955000,68800,401,9.7,2004.5
Paris,2004,8,50,3715000,68000,410,10,2004.58333333333
Paris,2004,9,37,3870000,87500,412,10.2,2004.66666666667
Paris,2004,10,37,2955000,78300,415,10.4,2004.75
Paris,2004,11,34,3e+06,73300,402,10,2004.83333333333
Paris,2004,12,18,1165000,60000,387,9.8,2004.91666666667
Paris,2005,1,25,2140000,67500,406,10.5,2005
Paris,2005,2,39,3955000,95000,NA,NA,2005.08333333333
Paris,2005,3,39,4195000,76200,NA,NA,2005.16666666667
Paris,2005,4,44,4115000,92000,NA,NA,2005.25
Paris,2005,5,55,5945000,88800,NA,NA,2005.33333333333
Paris,2005,6,50,4780000,84000,NA,NA,2005.41666666667
Paris,2005,7,49,4165000,84200,NA,NA,2005.5
Paris,2005,8,46,3545000,67800,NA,NA,2005.58333333333
Paris,2005,9,47,5070000,95000,NA,NA,2005.66666666667
Paris,2005,10,38,4025000,80000,NA,NA,2005.75
Paris,2005,11,38,3320000,78000,NA,NA,2005.83333333333
Paris,2005,12,40,3170000,72500,NA,NA,2005.91666666667
Paris,2006,1,36,3745000,80000,NA,NA,2006
Paris,2006,2,37,4170000,86200,NA,NA,2006.08333333333
Paris,2006,3,39,4925000,112500,NA,NA,2006.16666666667
Paris,2006,4,36,3365000,86000,NA,NA,2006.25
Paris,2006,5,46,4385000,70000,NA,NA,2006.33333333333
Paris,2006,6,50,5260000,87500,NA,NA,2006.41666666667
Paris,2006,7,93,10915000,87300,NA,NA,2006.5
Paris,2006,8,49,4625000,93800,437,9.6,2006.58333333333
Paris,2006,9,35,2985000,86200,450,10.1,2006.66666666667
Paris,2006,10,36,3765000,87500,456,10.2,2006.75
Paris,2006,11,37,3080000,75800,395,8.9,2006.83333333333
Paris,2006,12,35,4535000,95000,209,4.7,2006.91666666667
Paris,2007,1,34,3640000,87500,239,5.4,2007
Paris,2007,2,44,3990000,75000,199,4.5,2007.08333333333
Paris,2007,3,58,5140000,66000,320,6.9,2007.16666666667
Paris,2007,4,41,3930000,77000,379,8.2,2007.25
Paris,2007,5,45,3825000,80800,389,8.4,2007.33333333333
Paris,2007,6,51,5370000,82100,362,7.8,2007.41666666667
Paris,2007,7,36,3935000,88300,401,9.6,2007.5
Paris,2007,8,56,5315000,76700,385,9.1,2007.58333333333
Paris,2007,9,36,4490000,90000,375,8.8,2007.66666666667
Paris,2007,10,35,3505000,79000,395,9.3,2007.75
Paris,2007,11,28,2370000,75000,383,9.2,2007.83333333333
Paris,2007,12,25,2320000,63800,367,9,2007.91666666667
Paris,2008,1,26,2365000,75000,NA,NA,2008
Paris,2008,2,28,2520000,65000,407,10.5,2008.08333333333
Paris,2008,3,52,4945000,80000,348,9.1,2008.16666666667
Paris,2008,4,39,3680000,75800,385,10.1,2008.25
Paris,2008,5,46,4520000,76700,344,9,2008.33333333333
Paris,2008,6,29,2705000,76200,278,7.7,2008.41666666667
Paris,2008,7,34,3005000,80000,391,10.8,2008.5
Paris,2008,8,43,5255000,107000,366,10.4,2008.58333333333
Paris,2008,9,32,3490000,96700,363,10.4,2008.66666666667
Paris,2008,10,32,3265000,80000,349,10.1,2008.75
Paris,2008,11,20,2175000,95000,339,10,2008.83333333333
Paris,2008,12,24,2315000,80000,313,9.3,2008.91666666667
Paris,2009,1,16,1305000,73300,347,10.5,2009
Paris,2009,2,24,2360000,83300,322,9.9,2009.08333333333
Paris,2009,3,40,4155000,104000,325,10.3,2009.16666666667
Paris,2009,4,31,2870000,75000,327,10.6,2009.25
Paris,2009,5,41,4200000,93000,326,10.7,2009.33333333333
Paris,2009,6,23,3270000,118000,349,11.6,2009.41666666667
Paris,2009,7,36,3980000,96700,349,11.6,2009.5
Paris,2009,8,32,3485000,96700,330,11.3,2009.58333333333
Paris,2009,9,30,3080000,1e+05,342,11.8,2009.66666666667
Paris,2009,10,32,3692335,95000,305,10.5,2009.75
Paris,2009,11,30,3615400,104000,297,9.9,2009.83333333333
Paris,2009,12,20,2045600,80000,272,9.2,2009.91666666667
Paris,2010,1,23,3109690,145000,269,8.9,2010
Paris,2010,2,15,1553670,103300,275,9.3,2010.08333333333
Paris,2010,3,33,3293677,75000,292,10.1,2010.16666666667
Paris,2010,4,30,3981400,140000,340,11.8,2010.25
Paris,2010,5,32,3156400,82000,333,11.9,2010.33333333333
Paris,2010,6,31,7444500,127500,355,12.4,2010.41666666667
Paris,2010,7,25,2604000,86200,371,13.4,2010.5
Paris,2010,8,26,3011475,90000,384,14.1,2010.58333333333
Paris,2010,9,28,2802600,95000,393,14.5,2010.66666666667
Paris,2010,10,23,2761600,116700,370,14.1,2010.75
Paris,2010,11,22,1434950,55000,359,14,2010.83333333333
Paris,2010,12,29,4304050,102500,324,12.3,2010.91666666667
Paris,2011,1,14,1018825,60000,324,12.6,2011
Paris,2011,2,21,2440960,95000,307,11.7,2011.08333333333
Paris,2011,3,24,2761600,88000,319,12.6,2011.16666666667
Paris,2011,4,31,3172999,95000,335,13.1,2011.25
Paris,2011,5,30,3452700,85000,357,14.1,2011.33333333333
Paris,2011,6,29,4173200,123300,363,14.4,2011.41666666667
Paris,2011,7,23,1978065,62500,347,13.9,2011.5
Paris,2011,8,30,3128575,80000,357,14.1,2011.58333333333
Paris,2011,9,26,2746600,106700,361,14.3,2011.66666666667
Paris,2011,10,25,2645612,92500,368,14.5,2011.75
Paris,2011,11,30,3055133,80000,371,14.3,2011.83333333333
Paris,2011,12,24,2207775,80000,372,14.5,2011.91666666667
Paris,2012,1,22,1867556,75000,315,12,2012
Paris,2012,2,34,3672800,80000,348,12.7,2012.08333333333
Paris,2012,3,30,3094770,95000,363,13,2012.16666666667
Paris,2012,4,24,2580450,90000,373,13.7,2012.25
Paris,2012,5,33,3340297,77500,379,13.8,2012.33333333333
Paris,2012,6,23,2009647,81700,374,13.9,2012.41666666667
Paris,2012,7,36,3110600,70000,356,12.7,2012.5
Paris,2012,8,36,3868207,111400,360,12.6,2012.58333333333
Paris,2012,9,32,3071350,95000,357,12.3,2012.66666666667
Paris,2012,10,29,2727814,57500,368,12.5,2012.75
Paris,2012,11,34,4051052,85000,360,12.1,2012.83333333333
Paris,2012,12,20,2311225,80000,334,11.4,2012.91666666667
Paris,2013,1,29,2486449,78300,360,12,2013
Paris,2013,2,30,3511478,1e+05,357,12,2013.08333333333
Paris,2013,3,35,4011779,92500,347,11.5,2013.16666666667
Paris,2013,4,35,3367405,67500,343,11.1,2013.25
Paris,2013,5,36,3386276,80000,339,10.8,2013.33333333333
Paris,2013,6,34,4356424,1e+05,361,11.2,2013.41666666667
Paris,2013,7,33,3990475,103300,371,11.6,2013.5
Paris,2013,8,32,3335317,90000,373,11.8,2013.58333333333
Paris,2013,9,46,4276412,70000,375,11.5,2013.66666666667
Paris,2013,10,33,3824260,97500,380,11.5,2013.75
Paris,2013,11,34,3286820,80000,351,10.6,2013.83333333333
Paris,2013,12,37,4240460,82500,318,9.2,2013.91666666667
Paris,2014,1,15,1753319,95000,301,9,2014
Paris,2014,2,21,2348370,95000,307,9.4,2014.08333333333
Paris,2014,3,42,5159925,110000,318,9.6,2014.16666666667
Paris,2014,4,56,5761271,76700,318,9.1,2014.25
Paris,2014,5,37,4675600,116700,330,9.4,2014.33333333333
Paris,2014,6,39,4508287,102000,318,9,2014.41666666667
Paris,2014,7,44,6025399,108000,310,8.5,2014.5
Paris,2014,8,42,4630179,120000,308,8.3,2014.58333333333
Paris,2014,9,43,4078987,75000,284,7.7,2014.66666666667
Paris,2014,10,38,4905935,96700,287,7.7,2014.75
Paris,2014,11,26,3070053,80000,281,7.7,2014.83333333333
Paris,2014,12,30,3702610,113300,275,7.6,2014.91666666667
Paris,2015,1,25,3611892,123300,299,8.1,2015
Paris,2015,2,26,2515761,105000,291,7.8,2015.08333333333
Paris,2015,3,37,3406550,78800,296,8,2015.16666666667
Paris,2015,4,35,4936419,130000,296,8.4,2015.25
Paris,2015,5,32,3514210,106700,292,8.4,2015.33333333333
Paris,2015,6,49,6238350,121100,290,8.1,2015.41666666667
Paris,2015,7,45,5854510,114000,319,8.9,2015.5
Port Arthur,2000,1,40,3090000,68300,314,5.6,2000
Port Arthur,2000,2,53,4295000,67500,303,5.3,2000.08333333333
Port Arthur,2000,3,68,4795000,63800,329,5.7,2000.16666666667
Port Arthur,2000,4,46,3405000,66700,327,5.9,2000.25
Port Arthur,2000,5,82,5360000,60000,344,6,2000.33333333333
Port Arthur,2000,6,65,5225000,63800,358,6.3,2000.41666666667
Port Arthur,2000,7,60,4530000,56200,354,6.3,2000.5
Port Arthur,2000,8,68,5350000,68200,373,6.5,2000.58333333333
Port Arthur,2000,9,55,4390000,72500,384,6.8,2000.66666666667
Port Arthur,2000,10,38,2685000,58800,372,6.7,2000.75
Port Arthur,2000,11,53,4685000,72500,384,6.8,2000.83333333333
Port Arthur,2000,12,61,5085000,65000,351,6.1,2000.91666666667
Port Arthur,2001,1,56,4845000,77500,403,6.9,2001
Port Arthur,2001,2,NA,NA,NA,NA,NA,2001.08333333333
Port Arthur,2001,3,NA,NA,NA,NA,NA,2001.16666666667
Port Arthur,2001,4,58,4280000,65500,403,6.8,2001.25
Port Arthur,2001,5,55,4660000,69400,425,7.5,2001.33333333333
Port Arthur,2001,6,55,5150000,71700,416,7.4,2001.41666666667
Port Arthur,2001,7,62,4835000,67500,412,7.3,2001.5
Port Arthur,2001,8,79,6495000,70800,387,6.8,2001.58333333333
Port Arthur,2001,9,45,4230000,81000,399,7.1,2001.66666666667
Port Arthur,2001,10,73,5770000,65400,385,6.5,2001.75
Port Arthur,2001,11,55,4060000,67000,389,6.5,2001.83333333333
Port Arthur,2001,12,52,4445000,80000,369,6.3,2001.91666666667
Port Arthur,2002,1,44,3585000,70000,386,6.7,2002
Port Arthur,2002,2,61,5160000,65500,355,6.1,2002.08333333333
Port Arthur,2002,3,63,4195000,55000,365,6.2,2002.16666666667
Port Arthur,2002,4,77,6435000,66500,378,6.3,2002.25
Port Arthur,2002,5,75,5605000,65900,410,6.6,2002.33333333333
Port Arthur,2002,6,65,5200000,65800,415,6.6,2002.41666666667
Port Arthur,2002,7,68,6100000,78000,396,6.3,2002.5
Port Arthur,2002,8,66,5175000,68600,379,6.1,2002.58333333333
Port Arthur,2002,9,66,6055000,78600,355,5.6,2002.66666666667
Port Arthur,2002,10,64,5495000,75500,380,6,2002.75
Port Arthur,2002,11,53,3850000,61200,362,5.8,2002.83333333333
Port Arthur,2002,12,58,5095000,70000,346,5.5,2002.91666666667
Port Arthur,2003,1,61,5120000,77200,367,5.7,2003
Port Arthur,2003,2,71,5990000,71700,380,5.8,2003.08333333333
Port Arthur,2003,3,59,4335000,67500,415,6.4,2003.16666666667
Port Arthur,2003,4,74,5955000,68300,432,6.6,2003.25
Port Arthur,2003,5,64,5435000,76700,454,7.1,2003.33333333333
Port Arthur,2003,6,73,6965000,69600,441,6.8,2003.41666666667
Port Arthur,2003,7,79,6845000,76900,415,6.3,2003.5
Port Arthur,2003,8,68,6210000,74300,418,6.3,2003.58333333333
Port Arthur,2003,9,77,6145000,75000,428,6.4,2003.66666666667
Port Arthur,2003,10,59,4770000,67900,454,6.8,2003.75
Port Arthur,2003,11,51,6145000,88800,458,6.9,2003.83333333333
Port Arthur,2003,12,63,5200000,77000,433,6.5,2003.91666666667
Port Arthur,2004,1,36,3610000,82500,414,6.4,2004
Port Arthur,2004,2,74,6660000,73300,412,6.4,2004.08333333333
Port Arthur,2004,3,62,6080000,80000,424,6.5,2004.16666666667
Port Arthur,2004,4,71,5545000,72100,427,6.6,2004.25
Port Arthur,2004,5,74,7270000,82000,450,6.9,2004.33333333333
Port Arthur,2004,6,82,8040000,86200,504,7.6,2004.41666666667
Port Arthur,2004,7,60,5675000,68800,534,8.2,2004.5
Port Arthur,2004,8,88,8790000,84000,525,7.9,2004.58333333333
Port Arthur,2004,9,84,7215000,78600,484,7.2,2004.66666666667
Port Arthur,2004,10,82,7125000,81400,476,6.9,2004.75
Port Arthur,2004,11,68,6555000,86000,467,6.6,2004.83333333333
Port Arthur,2004,12,62,5105000,75000,465,6.6,2004.91666666667
Port Arthur,2005,1,45,3330000,61000,487,6.9,2005
Port Arthur,2005,2,66,6730000,86700,442,6.3,2005.08333333333
Port Arthur,2005,3,102,10045000,83300,473,6.4,2005.16666666667
Port Arthur,2005,4,98,8455000,82500,468,6.2,2005.25
Port Arthur,2005,5,76,6635000,70000,481,6.3,2005.33333333333
Port Arthur,2005,6,86,9130000,90000,510,6.7,2005.41666666667
Port Arthur,2005,7,59,6985000,91200,NA,NA,2005.5
Port Arthur,2005,8,76,7625000,86000,543,7.2,2005.58333333333
Port Arthur,2005,9,50,5455000,1e+05,487,6.7,2005.66666666667
Port Arthur,2005,10,20,2410000,80000,460,6.8,2005.75
Port Arthur,2005,11,87,9720000,97900,392,5.7,2005.83333333333
Port Arthur,2005,12,85,8205000,87100,372,5.3,2005.91666666667
Port Arthur,2006,1,61,6265000,84200,333,4.6,2006
Port Arthur,2006,2,80,6625000,74000,327,4.5,2006.08333333333
Port Arthur,2006,3,92,8605000,80000,307,4.2,2006.16666666667
Port Arthur,2006,4,70,8085000,90000,315,4.5,2006.25
Port Arthur,2006,5,97,10080000,89600,NA,NA,2006.33333333333
Port Arthur,2006,6,87,9760000,99300,340,4.7,2006.41666666667
Port Arthur,2006,7,74,9320000,1e+05,378,5.2,2006.5
Port Arthur,2006,8,93,10195000,90800,375,5,2006.58333333333
Port Arthur,2006,9,102,11680000,99100,384,4.9,2006.66666666667
Port Arthur,2006,10,91,9855000,95800,360,4.2,2006.75
Port Arthur,2006,11,63,6545000,96400,345,4.2,2006.83333333333
Port Arthur,2006,12,87,11050000,99300,309,3.7,2006.91666666667
Port Arthur,2007,1,56,6400000,86700,327,4,2007
Port Arthur,2007,2,76,8395000,1e+05,353,4.3,2007.08333333333
Port Arthur,2007,3,83,9020000,87200,385,4.7,2007.16666666667
Port Arthur,2007,4,97,10540000,101100,411,4.9,2007.25
Port Arthur,2007,5,97,12495000,111200,411,4.9,2007.33333333333
Port Arthur,2007,6,106,15220000,109100,442,5.2,2007.41666666667
Port Arthur,2007,7,94,11635000,122500,495,5.7,2007.5
Port Arthur,2007,8,96,13065000,112700,520,6,2007.58333333333
